Phyllodactylus wirshingi,KERSTER & SMITH 1955,"Phyllodactylus wirshingi hispaniolae SCHWARTZ 1979
Phyllodactylus wirshingi sommeri SCHWARTZ 1979
Phyllodactylus wirshingi wirshingi KERSTER & SMITH 1955",Puerto Rican Leaf-toed  Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllodactylus xanti,COPE 1863,"Phyllodactylus xanti xanti COPE 1863
Phyllodactylus xanti sloani BOSTIC 1971
Phyllodactylus xanti zweifeli DIXON 1964",Leaf-toed Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllopezus lutzae,(LOVERIDGE 1941),,Bogert's Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllopezus maranjonensis,"KOCH, VENEGAS & BÖHME 2006",,,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllopezus periosus,RODRIGUES 1986,,Peraiba Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllopezus pollicaris,(SPIX 1825),"Phyllopezus pollicaris przewalskyi KOSLOWSKY 1895
Phyllopezus pollicaris pollicaris (SPIX 1825)",Brazilian Gecko,"Phyllodactylidae, Sauria (lizards: geckos)"
Phyllorhynchus browni,STEJNEGER 1890,,"E: Saddled Leafnose Snake
G: Geringelte Blattnasennatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Phyllorhynchus decurtatus,(COPE 1868),,"E: Spotted Leafnose Snake
G: Gefleckte Blattnasennatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Phyllurus amnicola,"COUPER, SCHNEIDER, HOSKIN & COVACEVICH 2000",,,"Carphodactylidae, Sauria (lizards: geckos)"
Phyllurus caudiannulatus,COVACEVICH 1975,,Ringed Thin-tail Gecko,"Carphodactylidae, Sauria (lizards: geckos)"
Phyllurus championae,"COUPER, SCHNEIDER, HOSKIN & COVACEVICH 2000",,,"Carphodactylidae, Sauria (lizards: geckos)"
Phyllurus gulbaru,"HOSKIN, COUPER & SCHNEIDER 2003",,,"Carphodactylidae, Sauria (lizards: geckos)"
Phyllurus isis,"COUPER, COVACEVICH & MORITZ 1993",,,"Carphodactylidae, Sauria (lizards: geckos)"
Phyllurus kabikabi,"COUPER, HAMLEY & HOSKIN 2008",,,"Carphodactylidae, Sauria (lizards: geckos)"
Phyllurus nepthys,"COUPER, COVACEVICH & MORITZ 1993",,,"Carphodactylidae, Sauria (lizards: geckos)"
Phyllurus ossa,"COUPER, COVACEVICH & MORITZ 1993","Phyllurus ossa ossa COUPER, COVACEVICH & MORITZ 1993
Phyllurus ossa hobsoni COUPER & HOSKIN 2013
Phyllurus ossa tamoya COUPER & HOSKIN 2013",,"Carphodactylidae, Sauria (lizards: geckos)"
Phyllurus platurus,(SHAW 1790),,"Broad-tailed Gecko, Southern Leaf-tailed Gecko","Carphodactylidae, Sauria (lizards: geckos)"
Phymaturus aguanegra,"LOBO, LASPIUR & ACOSTA 2013",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus aguedae,TRONCOSO-PALACIOS & ESQUERRÉ 2014,,"E: Agueda’s Rocky Lizard
S: Matuasto de Agueda","Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus alicahuense,"NUÑEZ, VELOSO, ESPEJO, VELOSO, CORTES & ARAYA 2010",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus antofagastensis,PEREYRA 1985,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus bibronii,(GUICHENOT 1848),,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus calcogaster,SCOLARO & CEI 2003,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus camilae,"SCOLARO, JARA & PINCHEIRA-DONOSO 2013",,"E: Camila’s Patagonian Rocky Lizard
S: Matuasto de Camila","Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus castillensis,SCOLARO & PINCHEIRA-DONOSO 2010,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus ceii,SCOLARO & IBARGÜENGOYTÍA 2008,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus damasense,TRONCOSO-PALACIOS & LOBO 2012,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus darwini,"NUÑEZ, VELOSO, ESPEJO, VELOSO, CORTES & ARAYA 2010",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus delheyi,"AVILA, PEREZ, PEREZ & MORANDO 2011",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus denotatus,"LOBO, NENDA & SLODKI 2012",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus desuetus,SCOLARO & TAPPARI 2009,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus etheridgei,"LOBO, ABDALA & VALDECANTOS 2010",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus excelsus,LOBO & QUINTEROS 2005,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus extrilidus,"LOBO, ESPINOZA, SANABRIA & QUIROGA 2012",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus felixi,"LOBO, ABDALA & VALDECANTOS 2010",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus indistinctus,CEI & CASTRO 1973,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus laurenti,"LOBO, ABDALA & VALDECANTOS 2010",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus mallimaccii,CEI 1980,,Thorntail Mountain Lizard,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus manuelae,SCOLARO & IBARGÜENGOYTÍA 2008,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus maulense,"NUÑEZ, VELOSO, ESPEJO, VELOSO, CORTES & ARAYA 2010",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus nevadoi,CEI & ROIG 1975,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus palluma,(MOLINA 1782),,High Mountain Lizard,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus patagonicus,KOSLOWSKY 1898,,Patagonia Mountain Lizard,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus payuniae,CEI & CASTRO 1973,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus punae,"CEI, ETHERIDGE & VIDELA 1985",,Cei's Mountain Lizard,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus querque,"LOBO, ABDALA & VALDECANTOS 2010",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus roigorum,LOBO & ABDALA 2007,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus sinervoi,"SCOLARO, DE LA CRUZ & IBARGÜENGOYTÍA 2012",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus sitesi,"AVILA, PÉREZ, PEREZ & MORANDO 2011",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus somuncurensis,CEI & CASTRO 1973,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus spectabilis,LOBO & QUINTEROS 2005,,"E: Climber lizard [agilis]
S: Lagarto trepador [agilis]","Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus spurcus,BARBOUR 1921,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus tenebrosus,LOBO & QUINTEROS 2005,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus verdugo,CEI & VIDELA 2003,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus videlai,SCOLARO & PINCHEIRA-DONOSO 2010,,"English: Videla rockys’ lizard
Spanish: Lagarto de Videla","Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus vociferator,PINCHEIRA-DONOSO 2004,,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus williamsi,"LOBO, LASPIUR & ACOSTA 2013",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus yachanana,"AVILA, PÉREZ, MINOLI & MORANDO 2014",,,"Liolaemidae, Iguania, Sauria (lizards)"
Phymaturus zapalensis,CEI & CASTRO 1973,,,"Liolaemidae, Iguania, Sauria (lizards)"
Physignathus cocincinus,CUVIER 1829,,"E: Chinese Water Dragon, Green Water Dragon, Thai Water Dragon, Asian water dragon
G: Grüne Wasseragame","Agamidae (Amphibolurinae), Sauria (lizards)"
Phytolopsis punctata,(GRAY 1849),,"E: Blackwater Mud Snake, Spotted Water Snake
G: Gefleckte Wassertrugnatter","Homalopsidae, Serpentes (snakes)"
Pinoyscincus abdictus,(BROWN & ALCALA 1980),"Pinoyscincus abdictus abdictus (BROWN & ALCALA 1980: 199)
Pinoyscincus abdictus aquilonius (BROWN & ALCALA 1980: 201)",,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Pinoyscincus coxi,(TAYLOR 1915),"Pinoyscincus coxi coxi (TAYLOR 1915)
Pinoyscincus coxi divergens (TAYLOR 1922)",Cox's Sphenomorphus,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Pinoyscincus jagori,(PETERS 1864),"Pinoyscincus jagori jagori (PETERS 1864)
Pinoyscincus jagori grandis (TAYLOR 1922)",Jagor's Sphenomorphus,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Pinoyscincus llanosi,(TAYLOR 1919),,Leyte Sphenomorphus,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Pinoyscincus mindanensis,(TAYLOR 1915),,Mindanao Sphenomorphus,"Scincidae, Sphenomorphinae, Sauria (lizards)"
Pituophis catenifer,BLAINVILLE 1835,"Pituophis catenifer affinis HALLOWELL 1852
Pituophis catenifer annectens BAIRD & GIRARD 1853
Pituophis catenifer bimaris KLAUBER 1946
Pituophis catenifer catenifer (BLAINVILLE 1835)
Pituophis catenifer deserticola STEJNEGER 1893
Pituophis catenifer fulginatus KLAUBER 1946
Pituophis catenifer insulanus KLAUBER 1946
Pituophis catenifer pumilis KLAUBER 1946
Pituophis catenifer sayi (SCHLEGEL 1837)","Gopher Snake
affinis: Sonoran Gopher Snake
annectens: San Diego Gopher Snake
bimaris: Central Baja California Gopher Snake
catenifer: Pacific Gophersnake
coronalis:
deserticola: Great Basin Gopher Snake
fulginatus:
insulanus:
pumilis: Santa Cruz Gopher Snake
sayi: Bullsnake","Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)"
Pituophis deppei,(DUMÉRIL 1853),"Pituophis deppei deppei (DUMÉRIL 1853)
Pituophis deppei jani (COPE 1861)",Mexican Bull Snake,"Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)"
Pituophis lineaticollis,(COPE 1861),"Pituophis lineaticollis gibsoni STUART 1954
Pituophis lineaticollis lineaticollis (COPE 1861)","E: Middle American Gopher Snake
G: Gestreifte Kiefernatter","Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)"
Pituophis melanoleucus,(DAUDIN 1803),"Pituophis melanoleucus lodingi BLANCHARD 1924
Pituophis melanoleucus melanoleucus (DAUDIN 1803)
Pituophis melanoleucus mugitus BARBOUR 1921","E: Eastern Pine Snake
lodingi: Black Pine Snake
melanoleucus: Northern Pine Snake
mugitus: Florida Pine Snake; G: Florida-Kiefernnatter
G: Bullennatter","Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)"
Pituophis ruthveni,STULL 1929,,Louisiana Pine Snake,"Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)"
Pituophis vertebralis,(BLAINVILLE 1835),,Cape Gopher Snake,"Colubridae, Colubrinae, Lampropeltini, Colubroidea, Serpentes (snakes)"
Placosoma cipoense,CUNHA 1966,,Cunha's Brazilian Lizard,"Gymnophthalmidae (Cercosaurinae), Sauria (lizards)"
Placosoma cordylinum,FITZINGER 1847,"Placosoma cordylinum cordylinum FITZINGER in TSCHUDI 1847
Placosoma cordylinum champsonotus (WERNER 1910)",,"Gymnophthalmidae (Cercosaurinae), Sauria (lizards)"
Placosoma glabellum,(PETERS 1870),,,"Gymnophthalmidae (Cercosaurinae), Sauria (lizards)"
Plagiopholis blakewayi,BOULENGER 1893,,"E: Blakeway’s Mountain Snake
G: Blakeways Bergschlange","Pseudoxenodontidae, Colubroidea, Serpentes (snakes)"
Plagiopholis delacouri,ANGEL 1929,,,"Pseudoxenodontidae, Colubroidea, Serpentes (snakes)"
Plagiopholis nuchalis,(BOULENGER 1893),,"E: Assam Mountain Snake
G: Indische Halsbandnatter","Pseudoxenodontidae, Colubroidea, Serpentes (snakes)"
Plagiopholis styani,(BOULENGER 1899),,Chinese Mountain Snake,"Pseudoxenodontidae, Colubroidea, Serpentes (snakes)"
Plagiopholis unipostocularis,"ZHAO, JIANG, HUANG 1978",,Yunnan Mountain Snake,"Pseudoxenodontidae, Colubroidea, Serpentes (snakes)"
Platemys platycephala,(SCHNEIDER 1792),"Platemys platycephala platycephala (SCHNEIDER 1792)
Platemys platycephala melanonota ERNST 1984",(Western) Twist-neck Turtle,"Chelidae, Chelinae,  Testudines (turtles)"
Platyceps afarensis,SCHÄTTI & INEICH 2004,,,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps brevis,(BOULENGER 1895),"Platyceps brevis brevis (BOULENGER 1895)
Platyceps brevis smithii (BOULENGER 1895)","Short Racer, Somali Racer
Smith's Racer [smithi]","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps collaris,(MÜLLER 1878),,"G: Rötliche Zornnatter
E: Collared Dwarf Racer
G: Halsband-Zwergnatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps elegantissimus,(GÜNTHER 1878),,"E: Elegant Racer
G: Bracht-Zornnatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps florulentus,(GEOFFROY-ST-HILAIRE 1827),"Platyceps florulentus florulentus (GEOFFROY 1827)
Platyceps florulentus keniensis (PARKER 1932)
Platyceps florulentus perreti (SCHÄTTI 1988)","E: Flowered Racer, Geoffroys’ Racer
G: Ägyptische Zornnatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps gracilis,(GÜNTHER 1862),,"Graceful Racer, Slender Racer","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps insulanus,MERTENS 1965,,Sarso Island Racer,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps karelini,(BRANDT 1838),"Platyceps karelini chesneii (MARTIN 1838)
Platyceps karelini karelini (BRANDT 1838)
Platyceps karelini mintonorum (MERTENS 1969)
Platyceps karelini rogersi (ANDERSON 1893)","E: Spotted Desert Racer
E: rogersi: Rogers' Racer
G: Andersons Pfeilnatter, Rogers Renner (rogersi)","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps ladacensis,(ANDERSON 1871),,"E: Braid Snake, Jan’s Cliff Racer
G: Jans Pfeilnatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps largeni,(SCHÄTTI 2001),,Dahlak Racer,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps messanai,(SCHÄTTI & LANZA 1989),,Schätti's Racer,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps najadum,(EICHWALD 1831),"Platyceps najadum atayevi (TUNIYEV & SHAMMAKOV 1993)
Platyceps najadum albitemporalis (DAREVSKY & ORLOV 1994)
Platyceps najadum dahlii (FITZINGER 1826)
Platyceps najadum kalymnensis (SCHNEIDER 1979)
Platyceps najadum najadum (EICHWALD 1831)
Platyceps najadum schmidtleri (SCHÄTTI & MCCARTHY 2001)","E: Slender Whip Snake, Dahls Wipe Snake
G: Schlanknatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps rhodorachis,(JAN 1865),"Platyceps rhodorachis subniger (BOETTGER 1893)
Platyceps rhodorachis kashmirensis (KHAN & KHAN 2000)
Platyceps rhodorachis rhodorachis (JAN 1865)","E: Wadi Racer, Desert racer, Braid Snake, Jan’s Cliff Racer
G: Jans Pfeilnatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps scortecci,(LANZA  1963),,,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps sinai,(SCHMIDT & MARX 1956),,Sinai Racer.,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps somalicus,(BOULENGER 1896),,Ogaden Racer,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps taylori,PARKER 1949,,Taylor’s Racer,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps tessellata,(WERNER 1910),,,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps thomasi,PARKER 1931,,Thomas' Semi-banded Racer,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps variabilis,(BOULENGER 1905),"Platyceps variabilis manseri (LEVITON 1986)
Platyceps variabilis variabilis (BOULENGER 1905)",Variable Snake,"Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyceps ventromaculatus,(GRAY 1834),"Platyceps ventromaculatus ventromaculatus (GRAY 1834
Platyceps ventromaculatus bengalensis (KHAN & KHAN 2000)
Platyceps ventromaculatus indusai (KHAN & KHAN 2000)","E: Hardwicke's Rat Snake, Glossy-bellied Racer
G: Gefleckte Zornnatter","Colubridae, Colubrinae, Colubroidea, Serpentes (snakes)"
Platyplectrurus madurensis,BEDDOME 1877,"Platyplectrurus madurensis madurensis BEDDOME 1877
Platyplectrurus madurensis ruhunae DERANIYAGALA 1954",Travancore Hills Thorntail Snake,"Uropeltidae, Henophidia, Serpentes (snakes)"
Platyplectrurus trilineatus,(BEDDOME 1867),,Lined Thorntail Snake,"Uropeltidae, Henophidia, Serpentes (snakes)"
Platysaurus broadleyi,BRANCH & WHITING 1997,,Broadley’s Flat Lizard,"Cordylidae, Sauria (lizards)"
Platysaurus capensis,SMITH 1844,,Cape Flat Lizard,"Cordylidae, Sauria (lizards)"
Platysaurus guttatus,SMITH 1849,,Lesser Flat Lizard,"Cordylidae, Sauria (lizards)"
Platysaurus imperator,BROADLEY 1962,,"Imperial Flat Lizard, Emperor Flat Lizard","Cordylidae, Sauria (lizards)"
Platysaurus intermedius,MATSCHIE 1891,"Platysaurus intermedius intermedius MATSCHIE 1891
Platysaurus intermedius inopinus JACOBSEN 1994
Platysaurus intermedius natalensis FITZSIMONS 1948
Platysaurus intermedius nigrescens BROADLEY 1981
Platysaurus intermedius nyasae LOVERIDGE 1953
Platysaurus intermedius parvus BROADLEY 1976
Platysaurus intermedius rhodesianus FITZSIMONS 1941
Platysaurus intermedius subniger BROADLEY 1962
Platysaurus intermedius wilhelmi HEWITT 1909",Common Flat Lizard,"Cordylidae, Sauria (lizards)"
Platysaurus lebomboensis,JACOBSEN 1994,,,"Cordylidae, Sauria (lizards)"
Platysaurus maculatus,BROADLEY 1965,"Platysaurus maculatus maculatus BROADLEY 1965
Platysaurus maculatus lineicauda BROADLEY 1965",Spotted Flat Lizard,"Cordylidae, Sauria (lizards)"
Platysaurus minor,FITZSIMONS 1930,,,"Cordylidae, Sauria (lizards)"
Platysaurus mitchelli,LOVERIDGE 1953,,Mitchell's Flat Lizard,"Cordylidae, Sauria (lizards)"
Platysaurus monotropis,JACOBSEN 1994,,,"Cordylidae, Sauria (lizards)"
Platysaurus ocellatus,BROADLEY 1962,,Chimanimani Flat Lizard,"Cordylidae, Sauria (lizards)"
Platysaurus orientalis,FITZSIMONS 1941,"Platysaurus orientalis orientalis FITZSIMONS, 1941
Platysaurus orientalis fitzsimonsi LOVERIDGE, 1944",,"Cordylidae, Sauria (lizards)"
Platysaurus pungweensis,BROADLEY 1959,"Platysaurus pungweensis pungweensis BROADLEY, 1959
Platysaurus pungweensis blakei BROADLEY, 1964",Pungwe Flat Lizard,"Cordylidae, Sauria (lizards)"
Platysaurus relictus,BROADLEY 1976,,Transvaal Flat Lizard,"Cordylidae, Sauria (lizards)"
Platysaurus torquatus,PETERS 1879,,Collared Flat Lizard,"Cordylidae, Sauria (lizards)"
Platysternon megacephalum,GRAY 1831,"Platysternon megacephalum megacephalum GRAY 1831
Platysternon megacephalum peguense GRAY 1870
Platysternon megacephalum shiui ERNST and MCCORD 1987","E: Big-headed Turtle
G: Grosskopfschildkröte
peguense: Burmese Big-headed Turtle
shiui: Vietnamese Big-headed Turtle","Platysternidae, Testudines (turtles)"
Plectrurus aureus,BEDDOME 1880,,Kerala Burrowing Snake,"Uropeltidae, Henophidia, Serpentes (snakes)"
Plectrurus canaricus,(BEDDOME 1870),,Karnataka Burrowing Snake,"Uropeltidae, Henophidia, Serpentes (snakes)"
Plectrurus guentheri,BEDDOME 1863,,Günther's Burrowing Snake,"Uropeltidae, Henophidia, Serpentes (snakes)"
Plectrurus perroteti,DUMÉRIL & BIBRON 1854,,"Nilgiri Burrowing Snake, Perrotet’s Shieldtail","Uropeltidae, Henophidia, Serpentes (snakes)"
Plesiodipsas perijanensis,(ALEMAN 1953),,Aleman's Snail-eater,"Dipsadidae, Colubroidea, Serpentes (snakes)"
Plestiodon anthracinus,BAIRD 1849,"Plestiodon anthracinus anthracinus (BAIRD 1849)
Plestiodon anthracinus pluvialis (COPE 1880: 19)","Coal Skink
anthracinus: Northern Coal Skink
pluvialis: Southern Coal Skink","Scincidae, Scincinae, Sauria (lizards)"
Plestiodon barbouri,(VAN DENBURGH 1912),,Barbour's Eyelid Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon bilineatus,(TANNER 1958),,,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon brevirostris,(GÜNTHER 1860),"Plestiodon brevirostris brevirostris (GÜNTHER 1860)
Plestiodon brevirostris pineus (AXTELL 1960)",Shortnose Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon callicephalus,(BOCOURT 1879),,Mountain Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon capito,(BOCOURT 1879),,Gail's Eyelid Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon chinensis,(GRAY 1838),"Plestiodon chinensis chinensis (GRAY 1838)
Plestiodon chinensis daishanensis MAO 1983
Plestiodon chinensis formosensis VAN DENBURGH 1912
Plestiodon chinensis leucostictus HIKIDA 1988
Plestiodon chinensis pulcher DUMÉRIL & BIBRON 1839 [fide TAYLOR 1936]",Chinese blue-tailed Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon colimensis,(TAYLOR 1935),,Colima Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon copei,(TAYLOR 1933),,Cope's Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon coreensis,(DOI & KAMITA 1937),,Smith's Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon dicei,(TAYLOR 1936),,,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon dugesii,(THOMINOT 1883),,Duges' Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon egregius,BAIRD 1858,"Plestiodon egregius egregius BAIRD 1858
Plestiodon egregius insularis MOUNT 1965: 210
Plestiodon egregius lividus MOUNT 1965
Plestiodon egregius onocrepis (COPE 1871: 82)
Plestiodon egregius similis MCCONKEY 1957","Mole Skink
egregius: Florida Keys Mole Skink
insularis:: 210 Cedar Key Mole Skink
lividus: Bluetail Mole Skink
onocrepis: Peninsula Mole Skink
similis: Northern Mole Skink","Scincidae, Scincinae, Sauria (lizards)"
Plestiodon elegans,(BOULENGER 1887),,Shanghai Elegant Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon fasciatus,(LINNAEUS 1758),,Five-lined Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon finitimus,OKAMOTO & HIKIDA 2012,,Japanese: Higashi-Nihon-Tokage,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon gilberti,(VAN DENBURGH 1896),"Plestiodon gilberti cancellosus (RODGERS & FITCH 1947)
Plestiodon gilberti gilberti (VAN DENBURGH 1896)
Plestiodon gilberti placerensis (RODGERS 1944)
Plestiodon gilberti rubricaudatus (TAYLOR 1936: 446)","arizonensis: Arizona Skink
cancellosus: Variegated Skink
gilberti: Greater Brown Skink
placerensis: Northern Brown Skink
rubricaudatus: Western Redtail Skink","Scincidae, Scincinae, Sauria (lizards)"
Plestiodon indubitus,(TAYLOR 1936),,,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon inexpectatus,(TAYLOR 1932),,Southeastern Five-lined Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon japonicus,(PETERS 1864),,Japanese: Nihon-Tokage,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon kishinouyei,(STEJNEGER 1901),,Japanese Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon kuchinoshimensis,KURITA & HIKIDA 2014,,Japanese: Kuchinoshima-Tokage,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon lagunensis,(VAN DENBURGH 1895),,San Lucan Skink,"Scincidae, Scincinae, Sauria (lizards)"
Plestiodon laticeps,(SCHNEIDER 1801),,Broadhead Skink,"Scincidae, Scincinae, Sauria (lizards)"
